trip_date,group,period,trips,avg_fare,avg_cbd_fee
2025-08-04,Manhattan control,Post,31678,23.68066292063905,0.3420433739503756
2025-08-05,CBD-bound (treated),Post,65456,25.26238221095087,0.741326234417013
2025-08-05,Manhattan control,Post,35470,23.3135266422329,0.3657386523822949
2025-08-06,CBD-bound (treated),Post,70134,25.14475489776717,0.7401509966635298
2025-08-06,Manhattan control,Post,38501,23.63648502636302,0.3684449754551829
2025-08-07,CBD-bound (treated),Post,67430,25.430360670324824,0.7400007415097137
2025-08-07,Manhattan control,Post,35608,23.97513985621222,0.3611196922039991
2025-08-08,CBD-bound (treated),Post,63289,24.74471077122406,0.7404604275624516
2025-08-08,Manhattan control,Post,32133,23.725144866648066,0.3404210624591541
2025-08-09,CBD-bound (treated),Post,64223,23.434869595004916,0.7434369306946109
2025-08-09,Manhattan control,Post,29015,23.96491056350172,0.3735912459072893
2025-08-10,CBD-bound (treated),Post,52820,25.28510677773572,0.7390666414237032
2025-08-10,Manhattan control,Post,26952,25.56627894033847,0.3579975512021371
2025-08-11,CBD-bound (treated),Post,51316,26.073492672850513,0.7299185439239224
2025-08-11,Manhattan control,Post,30516,23.993481780049905,0.3415503342508847
2025-08-12,CBD-bound (treated),Post,62138,24.9742685635199,0.7394871093372816
2025-08-12,Manhattan control,Post,35497,23.509562216525417,0.3539665323830183
2025-08-13,CBD-bound (treated),Post,74569,25.046763668548575,0.7411994260349475
2025-08-13,Manhattan control,Post,40969,23.51060338304575,0.35404818277234
2025-08-14,CBD-bound (treated),Post,67475,25.296120933679084,0.7404186735828084
2025-08-14,Manhattan control,Post,35993,24.266924957630657,0.3558191870641514
2025-08-15,CBD-bound (treated),Post,63664,24.790393786127193,0.7410467454134204
2025-08-15,Manhattan control,Post,33605,23.849076923076986,0.3333878887070376
2025-08-16,CBD-bound (treated),Post,68272,23.44819852941175,0.7439140496836185
2025-08-16,Manhattan control,Post,30251,24.08404317212659,0.3808634425308254
2025-08-17,CBD-bound (treated),Post,61011,24.37234941240109,0.7443698677287702
2025-08-17,Manhattan control,Post,30149,24.924026004179375,0.3657086470529702
2025-08-18,CBD-bound (treated),Post,47909,25.14273998622387,0.7371631634974639
2025-08-18,Manhattan control,Post,28620,22.92441509433964,0.3294811320754717
2025-08-19,CBD-bound (treated),Post,56481,23.85717728085548,0.7390317097785096
2025-08-19,Manhattan control,Post,32856,22.270984295105983,0.3438641344046749
2025-08-20,CBD-bound (treated),Post,72982,23.022366884985377,0.7406175495327615
2025-08-20,Manhattan control,Post,38515,21.9768277294561,0.357931974555368
2025-08-21,CBD-bound (treated),Post,62032,23.989904565385626,0.7389008898632964
2025-08-21,Manhattan control,Post,32717,22.68911177675219,0.3574059357520555
2025-08-22,CBD-bound (treated),Post,62143,23.183484382794543,0.7393189900712872
2025-08-22,Manhattan control,Post,30415,21.882375143843557,0.3408104553674174
2025-08-23,CBD-bound (treated),Post,72145,20.531854182549058,0.7443135352415275
2025-08-23,Manhattan control,Post,29920,20.570612299465314,0.3861798128342246
2025-08-24,CBD-bound (treated),Post,59807,23.89893925460233,0.7439931780560803
2025-08-24,Manhattan control,Post,27974,24.390709587474117,0.3821852434403374
2025-08-25,CBD-bound (treated),Post,50131,26.53989806706434,0.7368045720213042
2025-08-25,Manhattan control,Post,29172,24.52372994652413,0.3308052241875771
2025-08-26,CBD-bound (treated),Post,57181,26.18207359087808,0.7377494272573057
2025-08-26,Manhattan control,Post,31840,24.446292399497572,0.3492776381909547
2025-08-27,CBD-bound (treated),Post,60038,26.334249142209956,0.7384947866351311
2025-08-27,Manhattan control,Post,33501,24.40748455270001,0.3503179009581803
2025-08-28,CBD-bound (treated),Post,62509,26.339004143403375,0.7378937433009647
2025-08-28,Manhattan control,Post,32851,24.580448083772307,0.3457428997595203
2025-08-29,CBD-bound (treated),Post,61249,26.443380136818543,0.7392732942578655
2025-08-29,Manhattan control,Post,30411,24.466954062674755,0.336021505376344
2025-08-30,CBD-bound (treated),Post,64524,24.147480937325664,0.7429096150269667
2025-08-30,Manhattan control,Post,28586,24.37483803260348,0.3740292450850066
2025-08-31,CBD-bound (treated),Post,58529,24.194499991457253,0.7440414153667413
2025-08-31,Manhattan control,Post,27199,25.611766241406077,0.3724493547556895
2025-09-01,CBD-bound (treated),Post,48958,26.237415131337073,0.7451897544834348
2025-09-01,Manhattan control,Post,26140,26.09268133129311,0.362748661055853
2025-09-02,CBD-bound (treated),Post,60221,27.315319905016533,0.7382682120854851
2025-09-02,Manhattan control,Post,38222,24.63704986656909,0.336501229658312
2025-09-03,CBD-bound (treated),Post,70192,26.45789662639623,0.7394432413950307
2025-09-03,Manhattan control,Post,42609,24.174139501044444,0.3400866014222347
2025-09-04,CBD-bound (treated),Post,84271,26.16478812402839,0.7415362342917492
2025-09-04,Manhattan control,Post,46174,24.036735392212183,0.3521462294797938
2025-09-05,CBD-bound (treated),Post,80821,25.70247584167492,0.7405439180411032
2025-09-05,Manhattan control,Post,44006,23.99982911421178,0.3335851929282371
2025-09-06,CBD-bound (treated),Post,85863,24.36399624983991,0.7443398204115859
2025-09-06,Manhattan control,Post,39315,24.1624850565942,0.3582792827165204
2025-09-07,CBD-bound (treated),Post,69190,25.301769619887363,0.744092354386472
2025-09-07,Manhattan control,Post,35846,24.680166824750412,0.3670911677732522
2025-09-08,CBD-bound (treated),Post,64456,27.47981227504046,0.7384339704604691
2025-09-08,Manhattan control,Post,40692,23.758605622726886,0.3329585667944559
2025-09-09,CBD-bound (treated),Post,76620,26.70800247977029,0.7385963194988254
2025-09-09,Manhattan control,Post,45713,24.09158751339887,0.3431791831645265
2025-09-10,CBD-bound (treated),Post,84711,27.476113137609023,0.7401724687466799
2025-09-10,Manhattan control,Post,47985,24.85345587162667,0.3450922163175992
2025-09-11,CBD-bound (treated),Post,85714,26.537928109760458,0.7413724712415707
2025-09-11,Manhattan control,Post,48585,24.8536595657097,0.3316764433467119
2025-09-12,CBD-bound (treated),Post,91241,26.5187517672977,0.7417800111791848
2025-09-12,Manhattan control,Post,47517,24.474427468064167,0.3238998674158722
2025-09-13,CBD-bound (treated),Post,99808,24.29184624479002,0.7439959722667522
2025-09-13,Manhattan control,Post,42771,23.53722194945183,0.3716244651750017
2025-09-14,CBD-bound (treated),Post,80469,24.57443574544257,0.7442493382544831
2025-09-14,Manhattan control,Post,39610,24.45515980812933,0.3633552133299672
2025-09-15,CBD-bound (treated),Post,68255,27.221295436231937,0.73849534832613
2025-09-15,Manhattan control,Post,42023,23.991814006615495,0.3274099897675083
2025-09-16,CBD-bound (treated),Post,77947,26.354138966220656,0.7401279074242755
2025-09-16,Manhattan control,Post,47047,24.075190979233675,0.3430771356303271
2025-09-17,CBD-bound (treated),Post,81367,26.716433566433597,0.7402847591775535
2025-09-17,Manhattan control,Post,48931,24.61487421062324,0.3441376632400728
2025-09-18,CBD-bound (treated),Post,88119,27.12163653695579,0.7410887549790623
2025-09-18,Manhattan control,Post,51995,25.07922550245229,0.3340128858544091
2025-09-19,CBD-bound (treated),Post,85337,26.10355191769108,0.7408070356351876
2025-09-19,Manhattan control,Post,47729,24.469695363406025,0.3254939345052274
2025-09-20,CBD-bound (treated),Post,89852,25.031859168410342,0.7438482170680675
2025-09-20,Manhattan control,Post,43921,24.258149632294415,0.365138544204367
2025-09-21,CBD-bound (treated),Post,72133,26.385439951201302,0.7433664203623861
2025-09-21,Manhattan control,Post,40247,25.144012224513713,0.3537841329788555
2025-09-22,CBD-bound (treated),Post,58998,28.34677650089844,0.737058883351978
2025-09-22,Manhattan control,Post,41564,24.27457366952172,0.2881159176210182
2025-09-23,CBD-bound (treated),Post,59963,27.517545986691857,0.7367793472641462
2025-09-23,Manhattan control,Post,39532,23.885687291308333,0.2830238793888495
2025-09-24,CBD-bound (treated),Post,72841,27.164003926360277,0.7387769250834009
2025-09-24,Manhattan control,Post,42680,24.22719001874424,0.3291002811621368
2025-09-25,CBD-bound (treated),Post,83538,27.843835380306,0.7389930331106802
2025-09-25,Manhattan control,Post,47690,25.51522457538267,0.3135877542461732
2025-09-26,CBD-bound (treated),Post,84778,26.447648092665588,0.7402952416900611
2025-09-26,Manhattan control,Post,47470,24.600453760269705,0.3103486412471034
2025-09-27,CBD-bound (treated),Post,94359,24.20056963299734,0.7440705179156202
2025-09-27,Manhattan control,Post,45814,23.569964857903702,0.3580892303662636
2025-09-28,CBD-bound (treated),Post,74278,24.56744675408602,0.744002261773338
2025-09-28,Manhattan control,Post,39392,24.465172623883095,0.3555988525588952
2025-09-29,CBD-bound (treated),Post,61843,28.17636967805577,0.735556166421422
2025-09-29,Manhattan control,Post,43162,24.21067837449616,0.3105857003845975
2025-09-30,CBD-bound (treated),Post,72951,26.208585900124707,0.739112555002673
2025-09-30,Manhattan control,Post,48478,23.99841000041257,0.3288656710260323
2025-10-01,CBD-bound (treated),Post,69427,26.219925101185453,0.7375012603165916
2025-10-01,Manhattan control,Post,47190,23.721697181606356,0.3102987921169739
2025-10-02,CBD-bound (treated),Post,69139,25.423997743675766,0.7386532926423581
2025-10-02,Manhattan control,Post,44718,22.766605617424787,0.3034516302160204
2025-10-03,CBD-bound (treated),Post,76029,26.20615330992124,0.7402339896618395
2025-10-03,Manhattan control,Post,45860,23.72917662450943,0.3165503706934147
2025-10-04,CBD-bound (treated),Post,83432,24.756902387573184,0.7437164397353534
2025-10-04,Manhattan control,Post,42476,23.175108296449817,0.3547297297297297
2025-10-05,CBD-bound (treated),Post,65254,27.083375578508832,0.7427935452232813
2025-10-05,Manhattan control,Post,38055,24.73375614242554,0.3353567205360662
2025-10-06,CBD-bound (treated),Post,61981,27.929560187799677,0.7372702925089947
2025-10-06,Manhattan control,Post,40541,23.68301398584159,0.3153289262721688
2025-10-07,CBD-bound (treated),Post,73121,26.29798443675542,0.7386455327470904
2025-10-07,Manhattan control,Post,44434,23.515311698249203,0.33703920421299
2025-10-08,CBD-bound (treated),Post,81638,26.95818871113949,0.7399403464073103
2025-10-08,Manhattan control,Post,48147,24.5660836604566,0.3419683469375039
2025-10-09,CBD-bound (treated),Post,87655,28.14013233700301,0.7404084193713992
2025-10-09,Manhattan control,Post,52838,25.217330141186373,0.3337512774896854
2025-10-10,CBD-bound (treated),Post,86261,26.650416758442457,0.7394448244281888
2025-10-10,Manhattan control,Post,48554,24.749349590147077,0.3240876137908308
2025-10-11,CBD-bound (treated),Post,90157,24.8265140809921,0.7444513459853367
2025-10-11,Manhattan control,Post,42045,23.778973480794477,0.3815019621833749
2025-10-12,CBD-bound (treated),Post,72281,24.798901786084965,0.7443864916091366
2025-10-12,Manhattan control,Post,35698,24.92310185444574,0.3823113339682895
2025-10-13,CBD-bound (treated),Post,58751,25.58396742183116,0.7433745808581982
2025-10-13,Manhattan control,Post,36056,22.72088307077891,0.3329404260039937
2025-10-14,CBD-bound (treated),Post,74361,27.68744382135803,0.7394602009117682
2025-10-14,Manhattan control,Post,45562,24.7736532636847,0.3275920723409859
2025-10-15,CBD-bound (treated),Post,78839,27.190731490759756,0.7382418599931506
2025-10-15,Manhattan control,Post,48669,24.58250015410231,0.3396104296369352
2025-10-16,CBD-bound (treated),Post,88039,27.807949772259988,0.7391553743227434
2025-10-16,Manhattan control,Post,52772,25.463573675434084,0.3382333434397028
2025-10-17,CBD-bound (treated),Post,83704,26.57732414221545,0.7387012568097104
2025-10-17,Manhattan control,Post,49101,24.95919981263121,0.3223865094397263
2025-10-18,CBD-bound (treated),Post,86372,24.864689019589772,0.7441126754040661
2025-10-18,Manhattan control,Post,43780,23.63261238008223,0.3603871630881681
2025-10-19,CBD-bound (treated),Post,74149,25.86966931448858,0.7443458441786134
2025-10-19,Manhattan control,Post,40788,24.979822006472528,0.3542218299499853
2025-10-20,CBD-bound (treated),Post,59525,27.27627652246967,0.734187316253675
2025-10-20,Manhattan control,Post,40369,23.569929896703034,0.3198679679952438
2025-10-21,CBD-bound (treated),Post,70964,26.17715320444183,0.7377085564511583
2025-10-21,Manhattan control,Post,46466,23.386586321181152,0.3238981190547927
2025-10-22,CBD-bound (treated),Post,78941,25.68224319428448,0.7390171140471997
2025-10-22,Manhattan control,Post,48905,23.159373274716348,0.3350270933442388
2025-10-23,CBD-bound (treated),Post,85639,25.82476885531134,0.7377917771108957
2025-10-23,Manhattan control,Post,52363,23.61593071443585,0.3352892309455149
2025-10-24,CBD-bound (treated),Post,81839,24.037651242072968,0.7380038856779775
2025-10-24,Manhattan control,Post,49229,22.5115466493328,0.3133518860834061
2025-10-25,CBD-bound (treated),Post,87335,21.979009331882928,0.7437396232896318
2025-10-25,Manhattan control,Post,43100,21.21673944315548,0.3530394431554524
2025-10-26,CBD-bound (treated),Post,67067,24.954757034010825,0.743312657491762
2025-10-26,Manhattan control,Post,36808,24.19510160834607,0.3488168332971093
2025-10-27,CBD-bound (treated),Post,62281,26.09430388079839,0.7334540228962284
2025-10-27,Manhattan control,Post,41845,22.856927948380992,0.316310192376628
2025-10-28,CBD-bound (treated),Post,70588,25.91249560831872,0.7353268260894203
2025-10-28,Manhattan control,Post,46814,23.7579818003162,0.3295969154526423
2025-10-29,CBD-bound (treated),Post,75903,25.59458703872054,0.7365815580411842
2025-10-29,Manhattan control,Post,48880,23.622820785597447,0.3307180851063829
2025-10-30,CBD-bound (treated),Post,84603,24.765986667139575,0.7381121236835573
2025-10-30,Manhattan control,Post,49303,23.68263594507433,0.3308165831693811
2025-10-31,CBD-bound (treated),Post,87970,24.432364783448985,0.7386864840286461
2025-10-31,Manhattan control,Post,54455,21.84722155908554,0.2966531998898172
2025-11-01,CBD-bound (treated),Post,95489,21.934904125082472,0.7441328320539539
2025-11-01,Manhattan control,Post,52948,20.730846113167612,0.3518263201631789
2025-11-02,CBD-bound (treated),Post,81774,25.16858451341507,0.7444695135373102
2025-11-02,Manhattan control,Post,43283,25.074613127555864,0.3761522999792067
2025-11-03,CBD-bound (treated),Post,66723,25.42241835648889,0.734510588552673
2025-11-03,Manhattan control,Post,43599,22.33489965366179,0.3219913300763779
2025-11-04,CBD-bound (treated),Post,69597,24.16952541057808,0.7366373550584077
2025-11-04,Manhattan control,Post,44515,22.08834954509723,0.3330057284061552
2025-11-05,CBD-bound (treated),Post,75686,25.54685912850474,0.7366025420817588
2025-11-05,Manhattan control,Post,47772,23.13630725110948,0.3374466214518965
2025-11-06,CBD-bound (treated),Post,83525,25.996844657288356,0.7376713558814726
2025-11-06,Manhattan control,Post,50656,23.654447054643136,0.3293242656348705
2025-11-07,CBD-bound (treated),Post,79382,24.998407447532355,0.7382939457307702
2025-11-07,Manhattan control,Post,47008,22.58178310074892,0.3192382147719537
2025-11-08,CBD-bound (treated),Post,87747,22.46439502205213,0.743598071728948
2025-11-08,Manhattan control,Post,44201,21.122047917468,0.3700708128775367
2025-11-09,CBD-bound (treated),Post,71205,24.102017554947007,0.7441752685906888
2025-11-09,Manhattan control,Post,39613,22.93383081311704,0.3590298639335572
2025-11-10,CBD-bound (treated),Post,66123,25.274865175506335,0.7349711900548976
2025-11-10,Manhattan control,Post,44432,22.852489872164316,0.3089665106229744
2025-11-11,CBD-bound (treated),Post,65265,25.64163364743745,0.7418984141576649
2025-11-11,Manhattan control,Post,47565,21.52331861662993,0.3029012929675181
2025-11-12,CBD-bound (treated),Post,74763,26.403705843799727,0.7361763171622326
2025-11-12,Manhattan control,Post,48129,23.35282573915946,0.3271520289222714
2025-11-13,CBD-bound (treated),Post,81853,25.69101327990435,0.7377951938230731
2025-11-13,Manhattan control,Post,50691,23.59887771004726,0.3300585902822986
2025-11-14,CBD-bound (treated),Post,82315,23.84465492316096,0.738547044888538
2025-11-14,Manhattan control,Post,50765,22.25539860139867,0.3215699793164581
2025-11-15,CBD-bound (treated),Post,93226,20.900055778430897,0.7450523459120846
2025-11-15,Manhattan control,Post,46655,20.38762619226241,0.3614885864323223
2025-11-16,CBD-bound (treated),Post,73507,24.635170255894177,0.7443270708912076
2025-11-16,Manhattan control,Post,40356,23.196753642581104,0.3530701754385965
2025-11-17,CBD-bound (treated),Post,66768,27.294611340762167,0.733622393961179
2025-11-17,Manhattan control,Post,45758,23.61031426198706,0.3125682940687967
2025-11-18,CBD-bound (treated),Post,76875,26.84486360975624,0.7347902439024391
2025-11-18,Manhattan control,Post,49667,24.23830189059144,0.3323484406144925
2025-11-19,CBD-bound (treated),Post,82336,27.22259619121658,0.7363182568985621
2025-11-19,Manhattan control,Post,51935,24.660625974776277,0.3325358621353615
2025-11-20,CBD-bound (treated),Post,86406,26.61928465615811,0.737318588986876
2025-11-20,Manhattan control,Post,53956,24.55043238935439,0.3324931425606049
2025-11-21,CBD-bound (treated),Post,81737,25.831224781922632,0.7367593623450824
2025-11-21,Manhattan control,Post,51295,24.260452870650308,0.3195194463397992
2025-11-22,CBD-bound (treated),Post,87987,24.021487947083155,0.7444849807357905
2025-11-22,Manhattan control,Post,45752,22.983297779332187,0.3560664014687882
2025-11-23,CBD-bound (treated),Post,66424,23.77114431530778,0.7435414910273395
2025-11-23,Manhattan control,Post,39164,23.35470151159238,0.3460065366152589
2025-11-24,CBD-bound (treated),Post,58302,23.783941545744504,0.7310383863332304
2025-11-24,Manhattan control,Post,42766,22.09363302623591,0.3020974605995417
2025-11-25,CBD-bound (treated),Post,72444,24.20374302909837,0.7347192314063277
2025-11-25,Manhattan control,Post,50193,22.943561253561317,0.2975165859781244
2025-11-26,CBD-bound (treated),Post,61928,23.70104573052575,0.7322939542694742
2025-11-26,Manhattan control,Post,41358,22.287210696842347,0.2948824894820833
2025-11-27,CBD-bound (treated),Post,43361,20.70753557344155,0.7424067710615531
2025-11-27,Manhattan control,Post,30355,18.713825070004997,0.3013342118267171
2025-11-28,CBD-bound (treated),Post,54342,23.231762172904975,0.743582312023849
2025-11-28,Manhattan control,Post,29061,21.22780289735386,0.3413079384742438
2025-11-29,CBD-bound (treated),Post,61202,23.288233554458976,0.7432110061762688
2025-11-29,Manhattan control,Post,31688,23.17040740974507,0.3545269502650846
2025-11-30,CBD-bound (treated),Post,58094,26.01994457258933,0.7432480118428754
2025-11-30,Manhattan control,Post,32578,24.97188501442696,0.3440358524157407
2025-12-01,CBD-bound (treated),Post,63682,30.960444081530525,0.7314861342294526
2025-12-01,Manhattan control,Post,42860,26.279462902473316,0.3044972001866542
2025-12-02,CBD-bound (treated),Post,78801,31.361196431516955,0.7361232725473027
2025-12-02,Manhattan control,Post,49434,26.81450803091016,0.3215196018934336
2025-12-03,CBD-bound (treated),Post,79424,31.999408742948688,0.7356655419016922
2025-12-03,Manhattan control,Post,51830,26.711629365232795,0.3123287671232877
2025-12-04,CBD-bound (treated),Post,93647,32.438905357351544,0.737121851207193
2025-12-04,Manhattan control,Post,56080,27.425635699001667,0.3147111269614835
2025-12-05,CBD-bound (treated),Post,93035,30.174854517116056,0.7382705433439029
2025-12-05,Manhattan control,Post,55761,26.284485034343195,0.3097191585516759
2025-12-06,CBD-bound (treated),Post,98151,28.018733685850393,0.744979674175505
2025-12-06,Manhattan control,Post,49961,25.470402914273347,0.3489171553811973
2025-12-07,CBD-bound (treated),Post,76417,28.03828048732638,0.7444645824881898
2025-12-07,Manhattan control,Post,42976,25.576135750186275,0.3448261820551005
2025-12-08,CBD-bound (treated),Post,75182,30.20802851746435,0.7340786358436859
2025-12-08,Manhattan control,Post,49211,25.187068135173185,0.3140761211924163
2025-12-09,CBD-bound (treated),Post,86131,32.28494305186216,0.7368514239936841
2025-12-09,Manhattan control,Post,54255,26.670700396277148,0.3131462538014929
2025-12-10,CBD-bound (treated),Post,89435,33.44911924861636,0.7366998378710795
2025-12-10,Manhattan control,Post,55911,27.99938741929144,0.3154209368460589
2025-12-11,CBD-bound (treated),Post,99060,33.356454774883986,0.7377271350696547
2025-12-11,Manhattan control,Post,60334,27.754606026452755,0.311105678390294
2025-12-12,CBD-bound (treated),Post,99709,31.210367569627604,0.7386795575123609
2025-12-12,Manhattan control,Post,59604,27.241074592309275,0.3039309442319307
2025-12-13,CBD-bound (treated),Post,103793,28.960211478616184,0.7450863738402397
2025-12-13,Manhattan control,Post,54362,25.85848809830402,0.3359423862256723
2025-12-14,CBD-bound (treated),Post,87111,28.234802148982332,0.7455315631780143
2025-12-14,Manhattan control,Post,47978,25.752589311768016,0.3282754595856434
2025-12-15,CBD-bound (treated),Post,77400,31.522555684754696,0.7366375968992247
2025-12-15,Manhattan control,Post,52216,26.770566876053405,0.2990606327562433
2025-12-16,CBD-bound (treated),Post,83538,31.277943570590853,0.7364163614163615
2025-12-16,Manhattan control,Post,55382,26.686975912751457,0.3096583727564913
2025-12-17,CBD-bound (treated),Post,83339,31.32780366935052,0.7360509485354996
2025-12-17,Manhattan control,Post,56468,26.52571580364106,0.3066781185804349
2025-12-18,CBD-bound (treated),Post,87241,31.818836785456313,0.7373711901514196
2025-12-18,Manhattan control,Post,57335,27.02887276532668,0.3063050492718235
2025-12-19,CBD-bound (treated),Post,92577,29.945052226794285,0.7385770763796623
2025-12-19,Manhattan control,Post,57148,26.3773411143,0.3014934905858473
2025-12-20,CBD-bound (treated),Post,88304,27.920075534516503,0.7444708053995289
2025-12-20,Manhattan control,Post,47370,24.977803462107,0.3325680810639645
2025-12-21,CBD-bound (treated),Post,66136,26.93597208781939,0.743853574452643
2025-12-21,Manhattan control,Post,38051,24.35831725841641,0.3326719402906625
2025-12-22,CBD-bound (treated),Post,57798,28.51369545659049,0.73202792484169
2025-12-22,Manhattan control,Post,38442,24.41002731387552,0.3031059778367411
2025-12-23,CBD-bound (treated),Post,56386,28.08614390096866,0.7308729117156741
2025-12-23,Manhattan control,Post,38746,24.302545553089427,0.2906622619109069
2025-12-24,CBD-bound (treated),Post,48341,26.14773773815214,0.7397602449266668
2025-12-24,Manhattan control,Post,35341,22.40460852833822,0.2735279137545627
2025-12-25,CBD-bound (treated),Post,32134,27.853574407169972,0.7435115454036223
2025-12-25,Manhattan control,Post,20933,24.23749438685328,0.2955859169732002
2025-12-26,CBD-bound (treated),Post,45103,27.80429572312288,0.738177061392812
2025-12-26,Manhattan control,Post,25717,24.01534432476576,0.3217910331687211
2025-12-27,CBD-bound (treated),Post,47093,27.870728770730583,0.7448399974518506
2025-12-27,Manhattan control,Post,23942,26.550066828168113,0.3570190460279007
2025-12-28,CBD-bound (treated),Post,48248,28.434854501741377,0.743751036312386
2025-12-28,Manhattan control,Post,25224,27.765902711703223,0.3517780685061846
2025-12-29,CBD-bound (treated),Post,50827,28.25607924921832,0.734225903555197
2025-12-29,Manhattan control,Post,29890,26.12662562730021,0.3206758113081298
2025-12-30,CBD-bound (treated),Post,55676,28.24970238522917,0.735734427760615
2025-12-30,Manhattan control,Post,33652,25.622224830619416,0.3142903839296327
2025-12-31,CBD-bound (treated),Post,55212,26.962772223430083,0.7392686372527711
2025-12-31,Manhattan control,Post,36330,24.398419212771906,0.2742774566473988
2026-01-01,CBD-bound (treated),Post,58934,28.94643550412335,0.7457749346726847
2026-01-01,Manhattan control,Post,33233,28.811720278036976,0.3393990912647067
2026-01-02,CBD-bound (treated),Post,52989,27.31581158353611,0.7372756609862424
2026-01-02,Manhattan control,Post,31038,25.670865068625695,0.311062246278755
2026-01-03,CBD-bound (treated),Post,59301,25.96670612637223,0.7436383872110083
2026-01-03,Manhattan control,Post,32310,25.493837511606376,0.3311745589600743
2026-01-04,CBD-bound (treated),Post,46876,26.84835630173217,0.7420161703216998
2026-01-04,Manhattan control,Post,28827,26.086178582578935,0.3226402331147882
2026-01-05,CBD-bound (treated),Post,45796,28.147696742073517,0.7261387457419862
2026-01-05,Manhattan control,Post,35217,25.1365846040266,0.2888448760541783
2026-01-06,CBD-bound (treated),Post,52323,27.2542163102268,0.7302046900980448
2026-01-06,Manhattan control,Post,39519,24.64037121384657,0.2996849616640097
2026-01-07,CBD-bound (treated),Post,55812,27.288243746864502,0.7315227907976779
2026-01-07,Manhattan control,Post,41559,24.34033326114688,0.3096260737746336
2026-01-08,CBD-bound (treated),Post,60886,27.61986105180183,0.7324959760864567
2026-01-08,Manhattan control,Post,42282,24.59938224303492,0.3129700581807861
2026-01-09,CBD-bound (treated),Post,64192,27.333583935692964,0.7345074152542372
2026-01-09,Manhattan control,Post,42951,24.23965262741265,0.3009883355451561
2026-01-10,CBD-bound (treated),Post,83763,26.141600229218433,0.7445650227427384
2026-01-10,Manhattan control,Post,43818,24.084287279200343,0.3352731754073669
2026-01-11,CBD-bound (treated),Post,62166,25.940617540134625,0.7438471190039572
2026-01-11,Manhattan control,Post,35473,24.709535703210932,0.3375031714261551
2026-01-12,CBD-bound (treated),Post,58610,27.696774611840908,0.7304342262412558
2026-01-12,Manhattan control,Post,38902,24.286658012441578,0.3066937432522749
2026-01-13,CBD-bound (treated),Post,64921,27.22499006484819,0.7336763142896752
2026-01-13,Manhattan control,Post,42393,24.53069469016112,0.3222171113155473
2026-01-14,CBD-bound (treated),Post,67993,26.92536864088972,0.7332335681614284
2026-01-14,Manhattan control,Post,44864,24.800508648359617,0.3282754547075606
2026-01-15,CBD-bound (treated),Post,74829,26.654251426586264,0.7353967044862286
2026-01-15,Manhattan control,Post,48305,24.930024842149063,0.3191905599834386
2026-01-16,CBD-bound (treated),Post,70753,26.69832360465323,0.7355200486198465
2026-01-16,Manhattan control,Post,44948,24.69103986829242,0.2963591261012726
2026-01-17,CBD-bound (treated),Post,73283,24.60532374493428,0.7441766849064585
2026-01-17,Manhattan control,Post,37015,24.049704984465905,0.3566121842496285
2026-01-18,CBD-bound (treated),Post,66107,24.431696038241032,0.744690426127339
2026-01-18,Manhattan control,Post,34270,24.69121184709665,0.3560256784359498
2026-01-19,CBD-bound (treated),Post,50571,27.7175608550355,0.7445868185323604
2026-01-19,Manhattan control,Post,33637,25.436440526800904,0.3082097095460356
2026-01-20,CBD-bound (treated),Post,67972,28.337472782910663,0.7348172777025834
2026-01-20,Manhattan control,Post,46218,25.01461248864092,0.309392444502142
2026-01-21,CBD-bound (treated),Post,68255,27.35599384660468,0.7341110541352281
2026-01-21,Manhattan control,Post,45921,24.818114370331745,0.3210785914940877
2026-01-22,CBD-bound (treated),Post,71642,27.00733508277264,0.7345062951899723
2026-01-22,Manhattan control,Post,47764,25.034121932836467,0.3252868268989197
2026-01-23,CBD-bound (treated),Post,75773,26.15932997241768,0.7368158842859593
2026-01-23,Manhattan control,Post,49574,24.341848549643117,0.2996278291039658
2026-01-24,CBD-bound (treated),Post,81584,24.33216549813713,0.7446404932339673
2026-01-24,Manhattan control,Post,45479,23.656193188064815,0.3331372721475846
2026-01-25,CBD-bound (treated),Post,23757,26.22275918676589,0.7471271625205202
2026-01-25,Manhattan control,Post,11948,28.45417308336122,0.373054067626381
2026-01-26,CBD-bound (treated),Post,32512,28.91885488435019,0.74439437746063
2026-01-26,Manhattan control,Post,23893,24.494610136860196,0.2832314903946762
2026-01-27,CBD-bound (treated),Post,58810,34.34106971603499,0.7394405713314062
2026-01-27,Manhattan control,Post,43689,29.7888056490193,0.2878527775870356
2026-01-28,CBD-bound (treated),Post,66658,33.11445257883542,0.7347992739056077
2026-01-28,Manhattan control,Post,46515,29.36821089970982,0.2975975491776846
2026-01-29,CBD-bound (treated),Post,72926,33.32560403696919,0.7381523736390313
2026-01-29,Manhattan control,Post,49592,29.25087413292482,0.2896132440716245
2026-01-30,CBD-bound (treated),Post,79081,31.188877100694665,0.740895411034256
2026-01-30,Manhattan control,Post,51487,28.280540330569043,0.279128712102084
2026-01-31,CBD-bound (treated),Post,82168,27.294229992211328,0.7453722860480966
2026-01-31,Manhattan control,Post,43473,25.409883835944154,0.332033676074805
2026-02-01,CBD-bound (treated),Post,65528,27.452134659992986,0.7452959040410206
2026-02-01,Manhattan control,Post,38397,25.98435216292934,0.3227791233690132
2026-02-02,CBD-bound (treated),Post,56561,30.869415675112,0.738728982868054
