LocationID,Zone,Borough,in_crz,lon,lat,trips_per_day_pre,trips_per_day_post,pct_change
199,Rikers Island,Bronx,False,-73.88265799878711,40.791132912174135,1.0,1.0909090909090908,9.090909090909083
200,Riverdale/North Riverdale/Fieldston,Bronx,False,-73.90698753009411,40.899528380462264,5.096685082872928,15.135135135135135,196.96037500915548
201,Rockaway Park,Queens,False,-73.84345437593673,40.57798298905336,3.881844380403458,8.732776617954071,124.96462408537958
202,Roosevelt Island,Manhattan,False,-73.94995272044949,40.761899335777855,7.2682926829268295,18.199584199584198,150.39696381978257
203,Rosedale,Queens,False,-73.73947394708196,40.657852400261305,6.592391304347826,15.11018711018711,129.2064656450477
204,Rossville/Woodrow,Staten Island,False,-74.20782577848769,40.540333107919224,1.125,1.0571428571428572,-6.0317460317460325
205,Saint Albans,Queens,False,-73.76314608999355,40.69120081596648,15.184281842818429,44.937629937629936,195.94833922872473
206,Saint George/New Brighton,Staten Island,False,-74.10231443709439,40.6389731051429,1.1166666666666667,1.521978021978022,36.296539281613896
207,Saint Michaels Cemetery/Woodside,Queens,False,-73.89935257380462,40.76398556081556,8.232758620689655,9.392781316348195,14.090328031035671
208,Schuylerville/Edgewater Park,Bronx,False,-73.82353890836147,40.82331779920538,6.335135135135135,20.777546777546778,227.9732213179312
209,Seaport,Manhattan,True,-74.00366448904686,40.70907271927832,233.58648648648648,287.024948024948,22.877377172909807
210,Sheepshead Bay,Brooklyn,False,-73.94050725344536,40.59202360691843,17.478378378378377,35.12474012474012,100.9610924099868
211,SoHo,Manhattan,True,-74.00153759512791,40.7238880720604,916.145945945946,1084.9272349272348,18.422969585595617
212,Soundview/Bruckner,Bronx,False,-73.86967998064887,40.82790234607947,8.05163043478261,27.02079002079002,235.59401713299786
213,Soundview/Castle Hill,Bronx,False,-73.8581349352209,40.81785873289069,15.716216216216216,46.28898128898129,194.53006151200478
214,South Beach/Dongan Hills,Staten Island,False,-74.08551242969601,40.586786351126605,1.3303571428571428,2.0813253012048194,56.44861324492603
